case,frame,prompt,gdino_score,source_similarity,x1,y1,x2,y2,rank
Cosmos2.5_0036,15,white tape roll,0.1436752825975418,0.5658574104309082,489.8863525390625,145.13690185546875,504.11083984375,189.1690368652344,5
Cosmos2.5_0036,15,white tape roll,0.1448416411876678,0.5548021793365479,1132.2518310546875,647.1989135742188,1243.1197509765625,701.7362670898438,6
Cosmos2.5_0036,18,white tape roll,0.7260834574699402,0.8038862347602844,664.3270874023438,339.5688171386719,759.1170043945312,409.9363708496094,1
Cosmos2.5_0036,18,white tape roll,0.1697554439306259,0.6301881074905396,631.71142578125,140.35374450683594,741.40234375,260.3583374023437,2
Cosmos2.5_0036,18,white tape roll,0.2330711185932159,0.6049580574035645,621.8605346679688,20.79644775390625,1210.2275390625,700.6835327148438,3
Cosmos2.5_0036,18,white tape roll,0.1210371181368827,0.5758607387542725,1131.7099609375,647.3794555664062,1242.61962890625,701.7802124023438,4
Cosmos2.5_0036,18,white tape roll,0.139133408665657,0.5680416226387024,489.4900817871094,144.52883911132812,503.9403381347656,188.9390563964844,5
Cosmos2.5_0036,21,white tape roll,0.7290360331535339,0.8423445224761963,664.0333251953125,338.4354858398437,759.2269287109375,409.0335083007813,1
Cosmos2.5_0036,21,white tape roll,0.1554431468248367,0.6230276823043823,633.600341796875,140.64349365234375,748.1953125,264.87176513671875,2
Cosmos2.5_0036,21,white tape roll,0.2302005589008331,0.609735906124115,628.722900390625,21.59286499023437,1208.9515380859375,700.249755859375,3
Cosmos2.5_0036,21,white tape roll,0.131364032626152,0.5729540586471558,1131.731689453125,647.3486328125,1243.190185546875,701.74853515625,4
Cosmos2.5_0036,21,white tape roll,0.1222332268953323,0.559073805809021,489.6213684082031,144.6977081298828,504.1451721191406,189.45985412597656,5
Cosmos2.5_0036,24,white tape roll,0.749562680721283,0.8247921466827393,663.5512084960938,338.92340087890625,758.9306030273438,409.5325317382813,1
Cosmos2.5_0036,24,white tape roll,0.2019344568252563,0.6097385287284851,626.6151123046875,27.885467529296875,1195.2764892578125,700.295166015625,2
Cosmos2.5_0036,24,white tape roll,0.1157320588827133,0.5788363218307495,1131.7225341796875,647.5691528320312,1243.3265380859375,701.6701049804688,3
Cosmos2.5_0036,24,white tape roll,0.1462599486112594,0.5581139922142029,489.5401916503906,143.9514923095703,504.1542663574219,189.5367889404297,4
Cosmos2.5_0036,27,white tape roll,0.712012529373169,0.8462184071540833,662.8135375976562,339.47808837890625,758.7031860351562,409.5357055664063,1
Cosmos2.5_0036,27,white tape roll,0.1078975051641464,0.6286239624023438,646.4863891601562,160.747314453125,743.6022338867188,277.0985412597656,2
Cosmos2.5_0036,27,white tape roll,0.2252479195594787,0.6186690926551819,641.5884399414062,43.77130126953125,1165.5068359375,700.1795043945312,3
Cosmos2.5_0036,27,white tape roll,0.1229994669556617,0.5518372058868408,1131.0355224609375,647.0538330078125,1243.2218017578125,701.74267578125,4
Cosmos2.5_0036,27,white tape roll,0.1493945121765136,0.5488600730895996,489.40142822265625,143.993896484375,503.9680786132813,188.7955322265625,5
Cosmos2.5_0036,30,white tape roll,0.672636866569519,0.8147239685058594,662.5264282226562,339.618408203125,758.6376342773438,409.6759643554688,1
Cosmos2.5_0036,30,white tape roll,0.1376660019159317,0.6347572207450867,645.13720703125,160.9628143310547,741.8702392578125,281.6420593261719,2
Cosmos2.5_0036,30,white tape roll,0.1024353206157684,0.6301736235618591,1136.7413330078125,375.4500427246094,1162.3541259765625,450.4572448730469,3
Cosmos2.5_0036,30,white tape roll,0.2372792661190033,0.6151419878005981,640.4244384765625,49.98748779296875,1162.2723388671875,700.0567016601562,4
Cosmos2.5_0036,30,white tape roll,0.1103667989373207,0.5865534543991089,1131.048828125,646.5531005859375,1242.5498046875,701.8028564453125,5
Cosmos2.5_0036,30,white tape roll,0.1269656270742416,0.567554771900177,489.0213928222656,144.04312133789062,504.1934509277344,189.17758178710935,6
Cosmos2.5_0036,33,white tape roll,0.6586223244667053,0.8271841406822205,661.3870849609375,335.4938049316406,757.6541748046875,406.8302917480469,1
Cosmos2.5_0036,33,white tape roll,0.2551440894603729,0.6235908269882202,651.810302734375,47.457794189453125,1166.28466796875,700.1116943359375,2
Cosmos2.5_0036,33,white tape roll,0.1772357523441314,0.606366753578186,654.1627197265625,155.61419677734375,748.58740234375,274.54150390625,3
Cosmos2.5_0036,33,white tape roll,0.120305985212326,0.5970412492752075,1131.390625,646.7924194335938,1243.119140625,701.6616821289062,4
Cosmos2.5_0036,33,white tape roll,0.1347498744726181,0.5618170499801636,488.7166748046875,144.22991943359375,504.159912109375,189.13247680664065,5
Cosmos2.5_0036,36,white tape roll,0.6589933633804321,0.6855987906455994,659.4457397460938,325.0118408203125,750.0657348632812,395.8569946289063,1
Cosmos2.5_0036,36,white tape roll,0.1053295508027076,0.6392948031425476,656.020263671875,149.499755859375,757.6546630859375,396.541259765625,2
Cosmos2.5_0036,36,white tape roll,0.1351936161518097,0.6269925832748413,1134.9052734375,380.21923828125,1167.9189453125,458.23870849609375,3
Cosmos2.5_0036,36,white tape roll,0.2501640617847442,0.6032441258430481,661.3814086914062,43.356781005859375,1168.688720703125,700.54931640625,4
Cosmos2.5_0036,36,white tape roll,0.2038824558258056,0.5968316793441772,666.0265502929688,150.1883087158203,756.2445678710938,243.0595550537109,5
Cosmos2.5_0036,36,white tape roll,0.1396201848983764,0.5616946220397949,488.3779296875,144.2716064453125,503.9927978515625,188.958740234375,6
Cosmos2.5_0036,36,white tape roll,0.1317461729049682,0.5516488552093506,1131.18798828125,647.0445556640625,1242.98046875,701.71240234375,7
Cosmos2.5_0036,39,white tape roll,0.7286266088485718,0.8356969952583313,660.5685424804688,319.0536499023437,749.9375610351562,395.1548461914063,1
Cosmos2.5_0036,39,white tape roll,0.1676545590162277,0.6383630037307739,667.2238159179688,150.47833251953125,759.2258911132812,269.1515808105469,2
Cosmos2.5_0036,39,white tape roll,0.1204811334609985,0.6245617866516113,1133.4149169921875,380.9397583007813,1167.6278076171875,458.0192260742188,3
Cosmos2.5_0036,39,white tape roll,0.2109590768814087,0.6047389507293701,658.4209594726562,43.40838623046875,1168.920166015625,700.1826171875,4
Cosmos2.5_0036,39,white tape roll,0.1184162050485611,0.5666980743408203,488.55511474609375,144.30873107910156,503.5755004882813,189.24571228027344,5
Cosmos2.5_0036,42,white tape roll,0.753104567527771,0.8450853824615479,660.4406127929688,318.9613342285156,749.7631225585938,395.0944519042969,1
Cosmos2.5_0036,42,white tape roll,0.1393882632255554,0.6414563655853271,666.9813842773438,150.61367797851562,758.9048461914062,269.4730834960937,2
Cosmos2.5_0036,42,white tape roll,0.1947665959596634,0.6082054376602173,660.5687255859375,43.301666259765625,1168.5328369140625,700.1124267578125,3
Cosmos2.5_0036,42,white tape roll,0.1226825416088104,0.6053496599197388,1133.55224609375,380.8991394042969,1167.53076171875,457.3186340332031,4
Cosmos2.5_0036,42,white tape roll,0.103280484676361,0.5618290305137634,488.692626953125,144.90884399414062,503.6483154296875,188.983154296875,5
Cosmos2.5_0036,45,white tape roll,0.7475442886352539,0.8250162601470947,661.1398315429688,317.9548645019531,750.3163452148438,394.3575744628906,1
Cosmos2.5_0036,45,white tape roll,0.1202020123600959,0.6147398948669434,668.1653442382812,150.16275024414062,759.3910522460938,268.3314208984375,2
Cosmos2.5_0036,45,white tape roll,0.1140840202569961,0.6136137843132019,1133.919921875,381.3565979003906,1167.669189453125,457.5909729003906,3
Cosmos2.5_0036,45,white tape roll,0.2001448720693588,0.6081571578979492,659.365234375,42.242584228515625,1169.36083984375,700.3719482421875,4
Cosmos2.5_0036,45,white tape roll,0.1061136052012443,0.5683746337890625,488.7752380371094,145.20437622070312,503.5222473144531,188.70486450195312,5
Cosmos2.5_0036,48,white tape roll,0.7405995726585388,0.7381120324134827,662.4335327148438,313.3133239746094,753.9834594726562,396.1528625488281,1
Cosmos2.5_0036,48,white tape roll,0.2008854001760482,0.6160602569580078,662.3316650390625,37.36700439453125,1174.020751953125,700.36279296875,2
Cosmos2.5_0036,48,white tape roll,0.1273120045661926,0.5971245765686035,670.92431640625,147.21151733398438,762.0328369140625,266.07232666015625,3
Cosmos2.5_0036,48,white tape roll,0.1013603210449218,0.5698059797286987,1131.515380859375,647.112060546875,1242.631591796875,701.6500244140625,4
Cosmos2.5_0036,48,white tape roll,0.1159205958247184,0.5671106576919556,488.6259765625,145.06126403808594,503.5765380859375,188.68370056152344,5
Cosmos2.5_0036,51,white tape roll,0.7234309911727905,0.7744544744491577,658.5010375976562,318.1065673828125,751.2390747070312,405.3551025390625,1
Cosmos2.5_0036,51,white tape roll,0.1188314408063888,0.662100613117218,655.1437377929688,148.1543731689453,757.8059692382812,405.8870849609375,2
Cosmos2.5_0036,51,white tape roll,0.2063644528388977,0.6157352924346924,660.0943603515625,37.33218383789063,1175.669921875,700.365966796875,3
Cosmos2.5_0036,51,white tape roll,0.1845820695161819,0.599833071231842,666.5818481445312,148.6273193359375,757.8268432617188,266.51739501953125,4
Cosmos2.5_0036,51,white tape roll,0.1054118573665618,0.5799269676208496,1131.7354736328125,647.2476196289062,1242.5780029296875,701.7410278320312,5
Cosmos2.5_0036,51,white tape roll,0.125677540898323,0.5536791086196899,488.6157531738281,144.80001831054688,503.9081726074219,188.9413146972656,6
Cosmos2.5_0036,54,white tape roll,0.706595242023468,0.8246465921401978,651.613525390625,323.7001647949219,746.1556396484375,414.0206604003906,1
Cosmos2.5_0036,54,white tape roll,0.1066382229328155,0.662744402885437,647.318115234375,151.6827850341797,751.5062255859375,414.6395263671875,2
Cosmos2.5_0036,54,white tape roll,0.2264043986797332,0.6173031330108643,651.5318603515625,39.578155517578125,1174.5850830078125,700.62744140625,3
Cosmos2.5_0036,54,white tape roll,0.1232134476304054,0.5682319402694702,488.6751708984375,145.28953552246094,504.021484375,188.5518951416016,4
Cosmos2.5_0036,54,white tape roll,0.1599814295768737,0.5636259317398071,656.2776489257812,152.05923461914062,755.8405151367188,270.7123107910156,5
Cosmos2.5_0036,54,white tape roll,0.1219040527939796,0.5406964421272278,1131.8909912109375,647.1166381835938,1242.5450439453125,701.7285766601562,6
Cosmos2.5_0036,57,white tape roll,0.599968433380127,0.8677399158477783,642.6390991210938,327.79449462890625,739.2131958007812,416.40631103515625,1
Cosmos2.5_0036,57,white tape roll,0.1030141785740852,0.6455965638160706,637.6244506835938,154.50949096679688,746.6200561523438,417.2503356933594,2
Cosmos2.5_0036,57,white tape roll,0.1194321140646934,0.6353186368942261,912.3223876953124,468.888916015625,1111.219970703125,701.549072265625,3
Cosmos2.5_0036,57,white tape roll,0.3116167485713959,0.614768385887146,641.3023681640625,42.76144409179688,1167.402587890625,700.164794921875,4
Cosmos2.5_0036,57,white tape roll,0.1586421281099319,0.6094083189964294,649.14208984375,154.90365600585938,749.7822265625,273.759521484375,5
Cosmos2.5_0036,57,white tape roll,0.1394315659999847,0.5626291632652283,488.8248291015625,145.46707153320312,504.0498046875,188.5604553222656,6
Cosmos2.5_0036,57,white tape roll,0.150936484336853,0.5402578115463257,1132.03564453125,647.1201171875,1242.8583984375,701.7735595703125,7
Cosmos2.5_0036,60,white tape roll,0.6892770528793335,0.870752215385437,638.76513671875,328.8462829589844,736.2227783203125,416.5013732910156,1
Cosmos2.5_0036,60,white tape roll,0.1004184037446975,0.6576697826385498,634.1364135742188,155.40301513671875,742.8621215820312,417.27044677734375,2
Cosmos2.5_0036,60,white tape roll,0.2536364793777466,0.6166536808013916,636.8790893554688,44.213470458984375,1165.072998046875,700.1124267578125,3
Cosmos2.5_0036,60,white tape roll,0.1236249282956123,0.585351824760437,646.2117309570312,156.0152130126953,746.3810424804688,274.69647216796875,4
Cosmos2.5_0036,60,white tape roll,0.1271056234836578,0.5793821811676025,1131.4683837890625,647.2149658203125,1242.8516845703125,701.8011474609375,5
Cosmos2.5_0036,60,white tape roll,0.1234103441238403,0.5508308410644531,488.6865539550781,146.51852416992188,503.9892883300781,188.80294799804688,6
Cosmos2.5_0036,63,white tape roll,0.6875145435333252,0.8755393624305725,638.4431762695312,329.1279296875,735.8107299804688,416.4483642578125,1
Cosmos2.5_0036,63,white tape roll,0.2599107921123504,0.616256833076477,635.3873291015625,44.39126586914063,1164.6824951171875,700.2054443359375,2
Cosmos2.5_0036,63,white tape roll,0.1233894377946853,0.5969623327255249,1131.4197998046875,647.14697265625,1242.6051025390625,701.8232421875,3
Cosmos2.5_0036,63,white tape roll,0.1061031743884086,0.5435388088226318,488.5046997070313,146.71380615234375,503.9193115234375,188.92898559570312,4
Cosmos2.5_0036,63,white tape roll,0.1065094023942947,0.5365797281265259,645.7826538085938,156.21641540527344,744.5750122070312,274.5412902832031,5
Cosmos2.5_0036,66,white tape roll,0.6824526190757751,0.8341985940933228,638.0659790039062,329.1504211425781,735.6390991210938,416.2911071777344,1
Cosmos2.5_0036,66,white tape roll,0.101945012807846,0.6595362424850464,634.1903686523438,155.93589782714844,741.2504272460938,416.9736328125,2
Cosmos2.5_0036,66,white tape roll,0.2556228339672088,0.6147679090499878,638.2921142578125,44.33734130859375,1164.481201171875,700.1560668945312,3
Cosmos2.5_0036,66,white tape roll,0.1208778992295265,0.5863214135169983,1131.52880859375,647.2384033203125,1242.739013671875,701.786865234375,4
Cosmos2.5_0036,66,white tape roll,0.1567026376724243,0.5574904084205627,645.8117065429688,156.76095581054688,744.5798950195312,274.6867370605469,5
Cosmos2.5_0036,66,white tape roll,0.115777812898159,0.5539132952690125,488.6251525878906,146.6942138671875,503.9346008300781,188.69259643554688,6
Cosmos2.5_0036,69,white tape roll,0.6770676374435425,0.8516470193862915,638.0299072265625,329.1446533203125,735.5582275390625,416.4044189453125,1
Cosmos2.5_0036,69,white tape roll,0.2470351457595825,0.6123809218406677,638.18994140625,44.2767333984375,1164.74560546875,700.11279296875,2
Cosmos2.5_0036,69,white tape roll,0.1249604970216751,0.5800194144248962,1131.5626220703125,647.2537841796875,1242.7408447265625,701.795654296875,3
Cosmos2.5_0036,69,white tape roll,0.1369073987007141,0.5784156322479248,645.8512573242188,156.96768188476562,744.0390014648438,274.560791015625,4
Cosmos2.5_0036,69,white tape roll,0.1027871146798133,0.5570570230484009,488.6905212402344,146.54151916503906,503.9690856933594,188.8751373291016,5
Cosmos2.5_0036,72,white tape roll,0.6965875029563904,0.8472452163696289,637.7699584960938,329.3694763183594,735.1268920898438,416.1940612792969,1
Cosmos2.5_0036,72,white tape roll,0.243795096874237,0.6098002791404724,636.7979125976562,44.170501708984375,1164.858642578125,700.21435546875,2
Cosmos2.5_0036,72,white tape roll,0.1142493784427642,0.5833439826965332,645.7911376953125,156.90219116210938,744.7666015625,274.0578308105469,3
Cosmos2.5_0036,72,white tape roll,0.1221101507544517,0.5703005790710449,1131.470458984375,647.3969116210938,1242.8916015625,701.7846069335938,4
Cosmos2.5_0036,75,white tape roll,0.6996020078659058,0.8461142182350159,635.0948486328125,329.21307373046875,732.3070068359375,415.4280395507813,1
Cosmos2.5_0036,75,white tape roll,0.2434763610363006,0.6103715896606445,635.0376586914062,44.35714721679688,1164.90673828125,700.240966796875,2
Cosmos2.5_0036,75,white tape roll,0.1166238784790039,0.5982766151428223,645.4217529296875,156.3783721923828,743.6429443359375,274.4126892089844,3
Cosmos2.5_0036,75,white tape roll,0.1291464418172836,0.5622071027755737,1131.443359375,647.4317626953125,1242.912841796875,701.8177490234375,4
Cosmos2.5_0036,75,white tape roll,0.1002429649233818,0.5572169423103333,488.94921875,146.5225372314453,503.8296508789063,188.7029571533203,5
Cosmos2.5_0036,78,white tape roll,0.6959450244903564,0.8544157147407532,634.6878662109375,329.41162109375,731.9461669921875,415.4829711914063,1
Cosmos2.5_0036,78,white tape roll,0.2432823479175567,0.6073912978172302,635.8463745117188,44.276947021484375,1164.50830078125,700.119873046875,2
Cosmos2.5_0036,78,white tape roll,0.1315712928771972,0.5915676355361938,1131.373046875,647.2890014648438,1243.1953125,701.8084106445312,3
Cosmos2.5_0036,78,white tape roll,0.1101104542613029,0.5621700286865234,645.24609375,156.37493896484375,744.339599609375,274.7473449707031,4
Cosmos2.5_0036,81,white tape roll,0.6951761841773987,0.8421441316604614,634.2006225585938,329.4021301269531,731.6613159179688,415.4427795410156,1
Cosmos2.5_0036,81,white tape roll,0.2426708191633224,0.6138197183609009,637.2564086914062,44.163665771484375,1164.572265625,700.00732421875,2
Cosmos2.5_0036,81,white tape roll,0.1027558296918869,0.5679565668106079,489.1561279296875,146.35997009277344,503.9453125,189.1156463623047,3
Cosmos2.5_0036,81,white tape roll,0.135438933968544,0.5647268295288086,1131.4417724609375,646.9976196289062,1243.0592041015625,701.7955932617188,4
Cosmos2.5_0036,84,white tape roll,0.7005628943443298,0.8266996145248413,634.2332153320312,329.3613586425781,731.4227905273438,415.4113464355469,1
Cosmos2.5_0036,84,white tape roll,0.1056071892380714,0.6658966541290283,631.5794067382812,154.2002410888672,740.5087280273438,416.1558837890625,2
Cosmos2.5_0036,84,white tape roll,0.2375974804162979,0.6178895831108093,642.2473754882812,43.69107055664063,1163.98828125,700.2239990234375,3
Cosmos2.5_0036,84,white tape roll,0.1648767590522766,0.5746656656265259,648.5442504882812,155.02468872070312,741.7280883789062,272.07550048828125,4
Cosmos2.5_0036,84,white tape roll,0.1030106171965599,0.5560809373855591,489.1280212402344,146.29246520996094,503.8687438964844,189.3300323486328,5
Cosmos2.5_0036,84,white tape roll,0.1253081113100052,0.5554035305976868,1131.6070556640625,646.9983520507812,1243.0638427734375,701.7827758789062,6
Cosmos2.5_0036,87,white tape roll,0.7376825213432312,0.8101961016654968,633.747802734375,329.1593933105469,731.8575439453125,415.4567565917969,1
Cosmos2.5_0036,87,white tape roll,0.2041043639183044,0.614260733127594,647.256591796875,44.162689208984375,1164.511474609375,700.2303466796875,2
Cosmos2.5_0036,87,white tape roll,0.2020564973354339,0.6035556793212891,652.7650146484375,153.70533752441406,751.9654541015625,270.196044921875,3
Cosmos2.5_0036,87,white tape roll,0.1048589646816253,0.5508824586868286,488.286865234375,146.6868896484375,503.7938232421875,188.6141357421875,4
Cosmos2.5_0036,87,white tape roll,0.1170999035239219,0.5321842432022095,1131.1383056640625,646.9754638671875,1242.9117431640625,701.72705078125,5
Cosmos2.5_0036,90,white tape roll,0.7074418067932129,0.7891548871994019,635.3631591796875,328.0165405273437,733.41748046875,414.6446533203125,1
Cosmos2.5_0036,90,white tape roll,0.1114486157894134,0.6536719799041748,632.0977783203125,152.97125244140625,755.1036376953125,415.62542724609375,2
Cosmos2.5_0036,90,white tape roll,0.1022793129086494,0.6194045543670654,1131.073486328125,378.2618408203125,1165.7939453125,453.9453125,3
Cosmos2.5_0036,90,white tape roll,0.2289617955684662,0.6117254495620728,652.4381103515625,45.8634033203125,1166.8795166015625,700.2506713867188,4
Cosmos2.5_0036,90,white tape roll,0.1621693819761276,0.6056973934173584,657.0517578125,154.1267547607422,756.85205078125,267.95330810546875,5
Cosmos2.5_0036,90,white tape roll,0.1171135678887367,0.5675657987594604,1131.6707763671875,647.0192260742188,1242.7735595703125,701.7103881835938,6
Cosmos2.5_0036,92,white tape roll,0.7377153635025024,0.826996922492981,635.3018798828125,327.72540283203125,732.9766845703125,414.04107666015625,1
Cosmos2.5_0036,92,white tape roll,0.1050023883581161,0.6576460599899292,632.4429321289062,153.7427978515625,753.7595825195312,414.9505615234375,2
Cosmos2.5_0036,92,white tape roll,0.2117739766836166,0.6122708320617676,650.9429321289062,46.50411987304688,1167.498779296875,700.3614501953125,3
Cosmos2.5_0036,92,white tape roll,0.1265645772218704,0.5864084959030151,657.2763671875,154.74851989746094,756.410888671875,268.0054931640625,4
Cosmos2.5_0036,92,white tape roll,0.1193051934242248,0.5617801547050476,1131.659912109375,646.9902954101562,1242.682373046875,701.6863403320312,5
Cosmos2.5_0057,0,yellow cube,0.7040800452232361,0.9722316861152649,772.5079345703125,386.0792846679688,802.0,420.43499755859375,1
Cosmos2.5_0057,0,yellow cube,0.1103783175349235,0.7249230146408081,953.651611328125,457.4398498535156,995.704345703125,552.9052734375,2
Cosmos2.5_0057,0,yellow cube,0.1006798893213272,0.7109590768814087,1069.2933349609375,535.8866577148438,1120.0787353515625,585.1860961914062,3
Cosmos2.5_0057,0,yellow cube,0.1228805780410766,0.7047548294067383,966.4276123046876,458.2775573730469,994.5257568359376,522.0714721679688,4
Cosmos2.5_0057,0,yellow cube,0.1310207098722458,0.5924832820892334,954.5044555664062,457.4346923828125,1119.40625,585.5101318359375,5
Cosmos2.5_0057,3,yellow cube,0.6480932235717773,0.96709144115448,772.4306640625,386.03021240234375,802.05419921875,420.0875244140625,1
Cosmos2.5_0057,3,yellow cube,0.1539085954427719,0.6925212144851685,1070.1793212890625,532.8341674804688,1121.2149658203125,583.1076049804688,2
Cosmos2.5_0057,3,yellow cube,0.1081624627113342,0.6036499738693237,961.7672729492188,458.1323852539063,1121.816162109375,583.4033813476562,3
Cosmos2.5_0057,3,yellow cube,0.1018153205513954,0.5691471099853516,2.818756103515625,225.5908660888672,985.160888671875,700.342529296875,4
Cosmos2.5_0057,3,yellow cube,0.1520441323518753,0.565944492816925,686.3115844726562,27.34161376953125,1276.405029296875,699.0327758789062,5
Cosmos2.5_0057,3,yellow cube,0.1122952401638031,0.5388861894607544,311.69903564453125,216.91815185546875,620.4730834960938,421.83148193359375,6
Cosmos2.5_0057,6,yellow cube,0.6168983578681946,0.9099152088165283,772.536376953125,386.6329040527344,801.720703125,420.1419982910156,1
Cosmos2.5_0057,6,yellow cube,0.1847509145736694,0.7556853890419006,1069.8887939453125,535.1802368164062,1121.9576416015625,584.0387573242188,2
Cosmos2.5_0057,6,yellow cube,0.1101572811603546,0.6256741285324097,894.3067016601562,637.7484130859375,1029.8720703125,702.4820556640625,3
Cosmos2.5_0057,6,yellow cube,0.1062754765152931,0.5862990617752075,960.647216796875,458.6810302734375,1122.826416015625,584.4459228515625,4
Cosmos2.5_0057,6,yellow cube,0.1770078092813491,0.5470613241195679,715.9952392578125,50.0845947265625,1240.44091796875,699.78076171875,5
Cosmos2.5_0057,6,yellow cube,0.123853862285614,0.538593053817749,312.34295654296875,216.75848388671875,620.7180786132812,421.8488159179688,6
Cosmos2.5_0057,9,yellow cube,0.5368079543113708,0.8173150420188904,769.20751953125,389.000244140625,801.18359375,421.1821899414063,1
Cosmos2.5_0057,9,yellow cube,0.178269624710083,0.7831746339797974,740.5662841796875,343.52978515625,826.6241455078125,422.2083129882813,2
Cosmos2.5_0057,9,yellow cube,0.1973392069339752,0.7608507871627808,1069.27978515625,535.947021484375,1121.37548828125,583.9478759765625,3
Cosmos2.5_0057,9,yellow cube,0.1450295597314834,0.621168851852417,894.1445922851562,637.9652709960938,1029.927734375,702.5475463867188,4
Cosmos2.5_0057,9,yellow cube,0.1354923844337463,0.5866914987564087,961.96044921875,458.4855651855469,1121.8935546875,584.3616943359375,5
Cosmos2.5_0057,9,yellow cube,0.1456804573535919,0.5359510183334351,312.0159606933594,217.17515563964844,620.595703125,422.20404052734375,6
Cosmos2.5_0057,9,yellow cube,0.2377795577049255,0.5267094373703003,733.5728149414062,61.24508666992188,1210.274658203125,700.040771484375,7
Cosmos2.5_0057,12,yellow cube,0.2157606780529022,0.7897628545761108,1069.561279296875,538.9888305664062,1120.035400390625,583.7638549804688,1
